Date,RF
20220722,0.0002
20220729,0.0002
20220805,0.0005
20220812,0.0005
20220819,0.0005
20220826,0.0005
20220902,0.0005
20220909,0.0005
20220916,0.0005
20220923,0.0005
20220930,0.0005
20221007,0.0006
20221014,0.0006
20221021,0.0006
20221028,0.0006
20221104,0.0007
20221111,0.0007
20221118,0.0007
20221125,0.0007
20221202,0.0008
20221209,0.0008
20221216,0.0008
20221223,0.0008
20221230,0.0008
20230106,0.0009
20230113,0.0009
20230120,0.0009
20230127,0.0009
20230203,0.0009
20230210,0.0009
20230217,0.0009
20230224,0.0009
20230303,0.0009
20230310,0.0009
20230317,0.0009
20230324,0.0009
20230331,0.0009
20230406,0.0009
20230414,0.0009
20230421,0.0009
20230428,0.0009
20230505,0.0009
20230512,0.0009
20230519,0.0009
20230526,0.0009
20230602,0.001
20230609,0.001
20230616,0.001
20230623,0.001
20230630,0.001
20230707,0.0011
20230714,0.0011
20230721,0.0011
20230728,0.0011
20230804,0.0011
20230811,0.0011
20230818,0.0011
20230825,0.0011
20230901,0.0011
20230908,0.0011
20230915,0.0011
20230922,0.0011
20230929,0.0011
20231006,0.0012
20231013,0.0012
20231020,0.0012
20231027,0.0012
20231103,0.0011
20231110,0.0011
20231117,0.0011
20231124,0.0011
20231201,0.0011
20231208,0.0011
20231215,0.0011
20231222,0.0011
20231229,0.0011
20240105,0.0012
20240112,0.0012
20240119,0.0012
20240126,0.0012
20240202,0.0011
20240209,0.0011
20240216,0.0011
20240223,0.0011
20240301,0.0011
20240308,0.0011
20240315,0.0011
20240322,0.0011
20240328,0.0011
20240405,0.0012
20240412,0.0012
20240419,0.0012
20240426,0.0012
20240503,0.0011
20240510,0.0011
20240517,0.0011
20240524,0.0011
20240531,0.0011
20240607,0.001
20240614,0.001
20240621,0.001
20240628,0.001
20240705,0.0011
20240712,0.0011
20240719,0.0011
20240726,0.0011
20240802,0.0012
20240809,0.0012
20240816,0.0012
20240823,0.0012
20240830,0.0012
20240906,0.001
20240913,0.001
20240920,0.001
20240927,0.001
20241004,0.001
20241011,0.001
20241018,0.001
20241025,0.001
20241101,0.001
20241108,0.001
20241115,0.001
20241122,0.001
20241129,0.001
20241206,0.0009
20241213,0.0009
20241220,0.0009
20241227,0.0009
20250103,0.0009
20250110,0.0009
20250117,0.0009
20250124,0.0009
20250131,0.0009
20250207,0.0008
20250214,0.0008
20250221,0.0008
20250228,0.0008
20250307,0.0009
20250314,0.0009
20250321,0.0009
20250328,0.0009
20250404,0.0009
20250411,0.0009
20250417,0.0009
20250425,0.0009
20250502,0.0009
20250509,0.0009
20250516,0.0009
20250523,0.0009
20250530,0.0009
20250606,0.0008
20250613,0.0008
20250620,0.0008
20250627,0.0008
20250703,0.0009
20250711,0.0009
20250718,0.0009
20250725,0.0009
20250801,0.0009
20250808,0.0009
20250815,0.0009
20250822,0.0009
20250829,0.0009
20250905,0.0008
20250912,0.0008
20250919,0.0008
20250926,0.0008
20251003,0.0009
20251010,0.0009
20251017,0.0009
20251024,0.0009
20251031,0.0009
20251107,0.0007
20251114,0.0007
20251121,0.0007
20251128,0.0007
20251205,0.0008
20251212,0.0008
20251219,0.0008
20251226,0.0008
20260102,0.0008
20260109,0.0008
20260116,0.0008
20260123,0.0008
20260130,0.0008
20260206,0.0007
20260213,0.0007
20260220,0.0007
20260227,0.0007
